#subsequence (s \in Sample : s ~ D)	freq(s,D)	freq(s,Sample)

63 -1 72 -1 26 -1 -2	4	1
4 -1 75 -1 18 -1 46 -1 27 -1 62 -1 117 -1 68 -1 249 -1 34 -1 -2	1	1
16 -1 113 -1 25 -1 58 -1 5 -1 -2	1	1
72 -1 108 -1 37 -1 117 -1 29 -1 25 -1 249 -1 62 -1 84 -1 -2	1	1
9 -1 11 -1 75 -1 59 -1 90 -1 114 -1 68 -1 135 -1 7 -1 258 -1 -2	1	1
32 -1 30 -1 146 -1 26 -1 40 -1 19 -1 -2	1	1
47 -1 27 -1 57 -1 -2	12	1
11 -1 41 -1 12 -1 80 -1 253 -1 -2	2	1
13 -1 78 -1 37 -1 -2	33	1
41 -1 82 -1 56 -1 69 -1 39 -1 -2	1	1
13 -1 18 -1 33 -1 67 -1 114 -1 12 -1 144 -1 54 -1 87 -1 -2	1	1
32 -1 84 -1 147 -1 149 -1 -2	7	1
1 -1 36 -1 85 -1 23 -1 20 -1 186 -1 -2	1	1
73 -1 105 -1 47 -1 69 -1 90 -1 3 -1 119 -1 12 -1 52 -1 245 -1 66 -1 -2	1	1
107 -1 83 -1 72 -1 32 -1 93 -1 117 -1 63 -1 247 -1 258 -1 -2	1	1
36 -1 49 -1 38 -1 47 -1 14 -1 44 -1 150 -1 -2	1	1
11 -1 13 -1 27 -1 36 -1 47 -1 6 -1 144 -1 246 -1 252 -1 -2	1	1
9 -1 34 -1 113 -1 80 -1 132 -1 143 -1 253 -1 -2	1	1
5 -1 117 -1 132 -1 64 -1 250 -1 33 -1 -2	1	1
14 -1 17 -1 27 -1 46 -1 132 -1 149 -1 11 -1 -2	1	1
1 -1 38 -1 146 -1 195 -1 255 -1 -2	4	1
30 -1 11 -1 17 -1 20 -1 40 -1 63 -1 65 -1 146 -1 246 -1 262 -1 -2	1	1
54 -1 35 -1 26 -1 27 -1 11 -1 -2	1	1
14 -1 36 -1 63 -1 29 -1 61 -1 -2	1	1
26 -1 58 -1 60 -1 139 -1 34 -1 149 -1 -2	1	1
35 -1 8 -1 72 -1 113 -1 62 -1 21 -1 51 -1 -2	1	1
26 -1 98 -1 84 -1 82 -1 145 -1 86 -1 247 -1 -2	1	1
23 -1 97 -1 56 -1 25 -1 149 -1 246 -1 9 -1 -2	1	1
118 -1 24 -1 113 -1 94 -1 68 -1 256 -1 -2	1	1
53 -1 51 -1 184 -1 57 -1 -2	1	1
9 -1 13 -1 18 -1 19 -1 103 -1 -2	1	1
8 -1 28 -1 133 -1 -2	130	1
31 -1 102 -1 70 -1 118 -1 133 -1 134 -1 144 -1 146 -1 101 -1 255 -1 256 -1 25 -1 259 -1 16 -1 -2	1	1
14 -1 120 -1 13 -1 40 -1 168 -1 -2	1	1
1 -1 20 -1 47 -1 110 -1 118 -1 74 -1 -2	1	1
26 -1 16 -1 143 -1 10 -1 189 -1 -2	1	1
11 -1 40 -1 133 -1 41 -1 135 -1 -2	1	1
11 -1 57 -1 19 -1 149 -1 -2	2	1
49 -1 5 -1 -2	41	1
40 -1 37 -1 139 -1 246 -1 -2	14	1
112 -1 114 -1 154 -1 26 -1 74 -1 109 -1 82 -1 92 -1 171 -1 122 -1 -2	1	1
39 -1 20 -1 -2	75	1
4 -1 15 -1 71 -1 113 -1 -2	6	1
40 -1 54 -1 78 -1 82 -1 118 -1 119 -1 11 -1 -2	1	1
82 -1 12 -1 6 -1 132 -1 20 -1 209 -1 -2	1	1
27 -1 47 -1 8 -1 -2	7	1
17 -1 35 -1 71 -1 60 -1 187 -1 246 -1 52 -1 -2	1	1
13 -1 41 -1 79 -1 32 -1 4 -1 141 -1 75 -1 245 -1 -2	1	1
52 -1 60 -1 110 -1 118 -1 143 -1 62 -1 309 -1 -2	1	1
40 -1 113 -1 144 -1 22 -1 -2	2	1
15 -1 210 -1 30 -1 278 -1 -2	1	1
5 -1 12 -1 120 -1 143 -1 -2	5	1
13 -1 14 -1 12 -1 108 -1 -2	3	1
58 -1 78 -1 55 -1 96 -1 150 -1 255 -1 -2	1	1
8 -1 49 -1 36 -1 66 -1 119 -1 199 -1 -2	1	1
17 -1 56 -1 65 -1 117 -1 247 -1 39 -1 -2	1	1
14 -1 23 -1 39 -1 74 -1 80 -1 92 -1 181 -1 59 -1 96 -1 -2	1	1
33 -1 110 -1 3 -1 25 -1 -2	4	1
8 -1 45 -1 133 -1 145 -1 74 -1 96 -1 260 -1 -2	1	1
79 -1 2 -1 15 -1 7 -1 119 -1 25 -1 149 -1 286 -1 30 -1 -2	1	1
14 -1 34 -1 36 -1 146 -1 190 -1 -2	2	1
41 -1 8 -1 1 -1 84 -1 113 -1 23 -1 118 -1 -2	1	1
36 -1 16 -1 48 -1 39 -1 255 -1 -2	1	1
9 -1 12 -1 60 -1 64 -1 35 -1 11 -1 36 -1 123 -1 110 -1 70 -1 113 -1 133 -1 289 -1 -2	1	1
24 -1 52 -1 80 -1 33 -1 117 -1 144 -1 37 -1 247 -1 -2	1	1
24 -1 26 -1 67 -1 36 -1 60 -1 72 -1 41 -1 -2	1	1
193 -1 43 -1 -2	4	1
28 -1 223 -1 246 -1 29 -1 -2	1	1
44 -1 5 -1 245 -1 246 -1 -2	12	1
17 -1 25 -1 78 -1 61 -1 247 -1 -2	4	1
136 -1 8 -1 23 -1 31 -1 45 -1 43 -1 58 -1 56 -1 134 -1 96 -1 -2	1	1
95 -1 168 -1 82 -1 170 -1 143 -1 -2	1	1
22 -1 61 -1 25 -1 84 -1 4 -1 254 -1 24 -1 80 -1 -2	1	1
10 -1 60 -1 26 -1 20 -1 132 -1 71 -1 59 -1 -2	1	1
54 -1 6 -1 50 -1 48 -1 149 -1 42 -1 -2	1	1
33 -1 44 -1 94 -1 39 -1 37 -1 -2	1	1
35 -1 20 -1 61 -1 -2	8	1
5 -1 27 -1 31 -1 50 -1 262 -1 -2	1	1
26 -1 28 -1 5 -1 143 -1 70 -1 46 -1 259 -1 -2	1	1
94 -1 76 -1 67 -1 144 -1 41 -1 55 -1 -2	1	1
17 -1 141 -1 10 -1 257 -1 65 -1 -2	1	1
9 -1 41 -1 81 -1 1 -1 75 -1 42 -1 17 -1 31 -1 74 -1 89 -1 33 -1 -2	1	1
45 -1 117 -1 147 -1 43 -1 -2	5	1
61 -1 9 -1 74 -1 110 -1 133 -1 42 -1 181 -1 59 -1 -2	1	1
41 -1 4 -1 23 -1 -2	12	1
67 -1 88 -1 19 -1 99 -1 31 -1 139 -1 181 -1 223 -1 260 -1 81 -1 -2	1	1
22 -1 13 -1 82 -1 150 -1 -2	3	1
29 -1 67 -1 35 -1 65 -1 143 -1 246 -1 257 -1 -2	1	1
24 -1 26 -1 117 -1 143 -1 20 -1 21 -1 -2	4	1
27 -1 96 -1 16 -1 65 -1 48 -1 36 -1 82 -1 94 -1 64 -1 -2	1	1
17 -1 24 -1 16 -1 60 -1 89 -1 118 -1 91 -1 72 -1 -2	1	1
70 -1 72 -1 44 -1 139 -1 140 -1 71 -1 -2	1	1
100 -1 18 -1 99 -1 113 -1 133 -1 -2	2	1
32 -1 17 -1 8 -1 143 -1 144 -1 179 -1 -2	1	1
4 -1 18 -1 55 -1 41 -1 108 -1 7 -1 245 -1 -2	1	1
52 -1 133 -1 150 -1 248 -1 -2	5	1
51 -1 85 -1 36 -1 118 -1 80 -1 139 -1 64 -1 -2	1	1
46 -1 9 -1 31 -1 36 -1 79 -1 43 -1 57 -1 -2	1	1
61 -1 9 -1 90 -1 50 -1 191 -1 255 -1 -2	1	1
8 -1 44 -1 117 -1 48 -1 152 -1 49 -1 39 -1 21 -1 246 -1 -2	1	1
46 -1 118 -1 10 -1 41 -1 108 -1 93 -1 117 -1 143 -1 100 -1 6 -1 187 -1 190 -1 245 -1 -2	1	1
26 -1 78 -1 32 -1 79 -1 8 -1 247 -1 24 -1 -2	1	1
1 -1 45 -1 143 -1 96 -1 174 -1 209 -1 227 -1 231 -1 -2	1	1
35 -1 22 -1 27 -1 24 -1 67 -1 -2	1	1
50 -1 13 -1 25 -1 81 -1 118 -1 132 -1 -2	1	1
100 -1 8 -1 16 -1 30 -1 35 -1 44 -1 83 -1 24 -1 25 -1 56 -1 -2	1	1
8 -1 32 -1 60 -1 74 -1 78 -1 118 -1 11 -1 -2	1	1
83 -1 18 -1 12 -1 101 -1 40 -1 67 -1 52 -1 19 -1 -2	1	1
99 -1 41 -1 118 -1 246 -1 -2	3	1
58 -1 11 -1 24 -1 34 -1 27 -1 -2	1	1
112 -1 -2	37	2
36 -1 55 -1 179 -1 50 -1 198 -1 253 -1 -2	1	1
96 -1 8 -1 9 -1 109 -1 13 -1 56 -1 62 -1 91 -1 -2	1	1
73 -1 44 -1 113 -1 80 -1 69 -1 -2	1	1
9 -1 78 -1 60 -1 133 -1 254 -1 -2	3	1
21 -1 13 -1 36 -1 143 -1 151 -1 63 -1 262 -1 -2	1	1
47 -1 14 -1 112 -1 2 -1 73 -1 63 -1 65 -1 54 -1 -2	1	1
2 -1 27 -1 9 -1 120 -1 59 -1 146 -1 149 -1 -2	1	1
73 -1 54 -1 78 -1 117 -1 60 -1 38 -1 144 -1 72 -1 47 -1 253 -1 256 -1 -2	1	1
20 -1 31 -1 78 -1 139 -1 13 -1 -2	5	1
72 -1 94 -1 25 -1 190 -1 112 -1 -2	1	1
23 -1 44 -1 51 -1 14 -1 -2	3	1
17 -1 28 -1 -2	297	1
2 -1 12 -1 36 -1 44 -1 45 -1 49 -1 -2	3	1
10 -1 53 -1 12 -1 146 -1 179 -1 202 -1 246 -1 26 -1 36 -1 295 -1 19 -1 -2	1	1
18 -1 40 -1 33 -1 -2	27	1
9 -1 51 -1 79 -1 69 -1 143 -1 54 -1 150 -1 32 -1 198 -1 43 -1 -2	1	1
103 -1 60 -1 32 -1 143 -1 47 -1 -2	1	1
63 -1 1 -1 2 -1 16 -1 205 -1 98 -1 -2	1	1
11 -1 17 -1 33 -1 110 -1 114 -1 60 -1 25 -1 262 -1 -2	1	1
17 -1 13 -1 79 -1 29 -1 -2	7	1
3 -1 26 -1 53 -1 132 -1 -2	4	1
50 -1 91 -1 58 -1 39 -1 30 -1 118 -1 6 -1 66 -1 -2	1	1
22 -1 61 -1 84 -1 38 -1 180 -1 63 -1 78 -1 -2	1	1
14 -1 17 -1 40 -1 -2	76	1
26 -1 47 -1 78 -1 135 -1 143 -1 146 -1 52 -1 50 -1 180 -1 198 -1 253 -1 -2	1	1
30 -1 27 -1 139 -1 59 -1 67 -1 149 -1 175 -1 209 -1 -2	1	1
58 -1 66 -1 17 -1 31 -1 14 -1 9 -1 79 -1 117 -1 179 -1 256 -1 -2	1	1
53 -1 34 -1 143 -1 37 -1 39 -1 -2	1	1
15 -1 143 -1 -2	264	1
28 -1 113 -1 86 -1 -2	9	1
20 -1 97 -1 63 -1 144 -1 150 -1 40 -1 84 -1 -2	1	1
118 -1 246 -1 -2	255	1
4 -1 14 -1 32 -1 36 -1 60 -1 147 -1 150 -1 260 -1 -2	1	1
9 -1 190 -1 -2	61	1
17 -1 18 -1 66 -1 10 -1 5 -1 149 -1 248 -1 -2	1	1
15 -1 10 -1 48 -1 1 -1 46 -1 245 -1 24 -1 47 -1 -2	1	1
12 -1 76 -1 54 -1 31 -1 73 -1 30 -1 74 -1 49 -1 68 -1 -2	1	1
5 -1 56 -1 9 -1 76 -1 18 -1 40 -1 57 -1 193 -1 58 -1 253 -1 -2	1	1
27 -1 44 -1 80 -1 78 -1 38 -1 107 -1 119 -1 144 -1 85 -1 -2	1	1
15 -1 27 -1 28 -1 37 -1 58 -1 252 -1 283 -1 -2	1	1
52 -1 74 -1 48 -1 81 -1 99 -1 114 -1 197 -1 -2	1	1
1 -1 62 -1 139 -1 219 -1 92 -1 -2	3	1
26 -1 57 -1 8 -1 58 -1 40 -1 59 -1 63 -1 117 -1 23 -1 -2	1	1
117 -1 120 -1 151 -1 80 -1 166 -1 176 -1 -2	1	1
58 -1 46 -1 19 -1 -2	7	1
5 -1 -2	352	3
27 -1 81 -1 133 -1 37 -1 -2	4	1
47 -1 -2	302	2
37 -1 14 -1 83 -1 22 -1 7 -1 84 -1 11 -1 38 -1 -2	1	1
18 -1 31 -1 36 -1 117 -1 259 -1 -2	6	1
12 -1 17 -1 22 -1 53 -1 67 -1 105 -1 93 -1 94 -1 256 -1 -2	1	1
74 -1 98 -1 75 -1 108 -1 114 -1 1 -1 -2	1	1
1 -1 17 -1 46 -1 32 -1 20 -1 29 -1 143 -1 14 -1 -2	1	1
63 -1 144 -1 91 -1 150 -1 -2	3	1
8 -1 52 -1 10 -1 27 -1 30 -1 33 -1 -2	1	1
17 -1 25 -1 4 -1 54 -1 113 -1 49 -1 -2	1	1
17 -1 20 -1 79 -1 1 -1 118 -1 38 -1 21 -1 85 -1 -2	1	1
82 -1 28 -1 15 -1 31 -1 143 -1 168 -1 249 -1 -2	1	1
25 -1 49 -1 64 -1 36 -1 117 -1 60 -1 174 -1 38 -1 191 -1 -2	1	1
15 -1 23 -1 118 -1 58 -1 -2	7	1
2 -1 100 -1 11 -1 118 -1 99 -1 69 -1 108 -1 26 -1 36 -1 126 -1 245 -1 84 -1 -2	1	1
15 -1 10 -1 21 -1 25 -1 4 -1 75 -1 149 -1 195 -1 55 -1 62 -1 -2	1	1
139 -1 8 -1 9 -1 77 -1 115 -1 129 -1 165 -1 132 -1 247 -1 -2	1	1
8 -1 25 -1 20 -1 18 -1 70 -1 12 -1 -2	1	1
77 -1 24 -1 112 -1 22 -1 52 -1 121 -1 43 -1 33 -1 253 -1 -2	1	1
43 -1 8 -1 136 -1 144 -1 -2	1	1
47 -1 35 -1 78 -1 2 -1 265 -1 -2	1	1
1 -1 115 -1 100 -1 106 -1 189 -1 33 -1 70 -1 247 -1 -2	1	1
24 -1 45 -1 58 -1 195 -1 -2	2	1
27 -1 83 -1 82 -1 147 -1 247 -1 -2	1	1
10 -1 13 -1 73 -1 112 -1 121 -1 144 -1 -2	1	1
9 -1 76 -1 18 -1 26 -1 1 -1 78 -1 117 -1 12 -1 179 -1 41 -1 -2	1	1
8 -1 18 -1 118 -1 246 -1 -2	117	1
22 -1 17 -1 3 -1 79 -1 113 -1 247 -1 33 -1 -2	1	1
14 -1 65 -1 62 -1 29 -1 35 -1 47 -1 45 -1 38 -1 205 -1 -2	1	1
40 -1 4 -1 45 -1 41 -1 139 -1 89 -1 -2	1	1
43 -1 138 -1 147 -1 75 -1 169 -1 -2	1	1
14 -1 90 -1 82 -1 78 -1 2 -1 143 -1 246 -1 -2	1	1
132 -1 139 -1 19 -1 28 -1 57 -1 -2	1	1
8 -1 19 -1 39 -1 139 -1 40 -1 38 -1 16 -1 -2	1	1
53 -1 71 -1 76 -1 4 -1 31 -1 139 -1 37 -1 -2	1	1
1 -1 35 -1 68 -1 63 -1 31 -1 255 -1 262 -1 61 -1 -2	1	1
13 -1 77 -1 117 -1 133 -1 139 -1 146 -1 43 -1 53 -1 -2	1	1
37 -1 81 -1 94 -1 58 -1 78 -1 73 -1 39 -1 70 -1 111 -1 65 -1 117 -1 40 -1 85 -1 -2	1	1
95 -1 10 -1 85 -1 254 -1 -2	1	1
43 -1 32 -1 36 -1 37 -1 38 -1 118 -1 143 -1 25 -1 253 -1 -2	1	1
19 -1 75 -1 24 -1 245 -1 -2	6	1
14 -1 82 -1 156 -1 147 -1 245 -1 -2	1	1
89 -1 18 -1 31 -1 35 -1 11 -1 117 -1 97 -1 113 -1 289 -1 -2	1	1
86 -1 61 -1 24 -1 36 -1 73 -1 143 -1 -2	1	1
74 -1 76 -1 39 -1 15 -1 78 -1 6 -1 230 -1 235 -1 -2	1	1
66 -1 1 -1 60 -1 18 -1 36 -1 139 -1 146 -1 149 -1 171 -1 246 -1 -2	1	1
10 -1 8 -1 18 -1 7 -1 246 -1 255 -1 -2	1	1
35 -1 24 -1 54 -1 44 -1 39 -1 74 -1 146 -1 209 -1 246 -1 258 -1 -2	1	1
26 -1 63 -1 29 -1 22 -1 253 -1 28 -1 -2	1	1
32 -1 1 -1 13 -1 -2	16	1
69 -1 62 -1 45 -1 4 -1 211 -1 246 -1 247 -1 -2	1	1
5 -1 19 -1 61 -1 46 -1 79 -1 48 -1 53 -1 72 -1 189 -1 47 -1 193 -1 59 -1 -2	1	1
36 -1 149 -1 -2	201	2
38 -1 36 -1 41 -1 79 -1 117 -1 133 -1 143 -1 147 -1 7 -1 -2	1	1
41 -1 46 -1 112 -1 39 -1 245 -1 27 -1 56 -1 52 -1 -2	1	1
83 -1 78 -1 141 -1 143 -1 147 -1 -2	1	1
139 -1 61 -1 22 -1 180 -1 247 -1 -2	2	1
15 -1 10 -1 44 -1 45 -1 7 -1 255 -1 16 -1 -2	1	1
8 -1 59 -1 54 -1 144 -1 40 -1 -2	1	1
9 -1 41 -1 32 -1 42 -1 28 -1 245 -1 -2	1	1
10 -1 45 -1 69 -1 139 -1 253 -1 68 -1 -2	1	1
17 -1 64 -1 82 -1 78 -1 133 -1 7 -1 25 -1 68 -1 -2	1	1
186 -1 9 -1 46 -1 141 -1 78 -1 79 -1 246 -1 253 -1 259 -1 262 -1 -2	1	1
1 -1 106 -1 24 -1 27 -1 104 -1 34 -1 60 -1 179 -1 22 -1 72 -1 -2	1	1
9 -1 31 -1 11 -1 1 -1 149 -1 170 -1 253 -1 -2	2	1
74 -1 8 -1 35 -1 34 -1 -2	4	1
36 -1 133 -1 68 -1 289 -1 -2	2	1
20 -1 26 -1 38 -1 268 -1 80 -1 -2	1	1
1 -1 40 -1 46 -1 87 -1 38 -1 78 -1 39 -1 247 -1 -2	1	1
50 -1 51 -1 10 -1 82 -1 18 -1 81 -1 45 -1 2 -1 245 -1 -2	1	1
86 -1 64 -1 59 -1 60 -1 253 -1 -2	2	1
39 -1 118 -1 54 -1 149 -1 150 -1 183 -1 11 -1 -2	1	1
9 -1 1 -1 118 -1 43 -1 191 -1 270 -1 -2	1	1
66 -1 78 -1 7 -1 139 -1 195 -1 83 -1 -2	1	1
33 -1 110 -1 117 -1 31 -1 191 -1 -2	2	1
23 -1 59 -1 90 -1 209 -1 107 -1 -2	1	1
61 -1 124 -1 11 -1 125 -1 20 -1 26 -1 57 -1 106 -1 102 -1 168 -1 153 -1 -2	1	1
22 -1 32 -1 134 -1 143 -1 -2	8	1
4 -1 32 -1 48 -1 27 -1 133 -1 253 -1 -2	1	1
10 -1 17 -1 39 -1 4 -1 197 -1 43 -1 -2	1	1
45 -1 21 -1 55 -1 134 -1 29 -1 -2	1	1
8 -1 85 -1 90 -1 15 -1 147 -1 58 -1 -2	1	1
10 -1 32 -1 66 -1 49 -1 79 -1 246 -1 -2	1	1
22 -1 20 -1 9 -1 53 -1 -2	2	1
8 -1 7 -1 39 -1 180 -1 184 -1 -2	1	1
35 -1 86 -1 54 -1 43 -1 124 -1 4 -1 41 -1 -2	1	1
4 -1 17 -1 9 -1 87 -1 65 -1 111 -1 79 -1 23 -1 99 -1 95 -1 181 -1 102 -1 -2	1	1
67 -1 41 -1 74 -1 132 -1 -2	1	1
95 -1 109 -1 66 -1 179 -1 16 -1 125 -1 20 -1 108 -1 166 -1 79 -1 94 -1 145 -1 268 -1 -2	1	1
63 -1 23 -1 76 -1 78 -1 4 -1 29 -1 174 -1 -2	1	1
9 -1 11 -1 22 -1 69 -1 24 -1 64 -1 68 -1 7 -1 -2	1	1
53 -1 73 -1 88 -1 54 -1 118 -1 -2	1	1
125 -1 5 -1 53 -1 57 -1 22 -1 246 -1 92 -1 -2	1	1
9 -1 86 -1 42 -1 136 -1 49 -1 89 -1 98 -1 74 -1 -2	1	1
1 -1 46 -1 42 -1 65 -1 121 -1 41 -1 143 -1 5 -1 61 -1 195 -1 21 -1 253 -1 -2	1	1
84 -1 43 -1 245 -1 21 -1 -2	1	1
8 -1 31 -1 35 -1 71 -1 118 -1 265 -1 -2	1	1
2 -1 66 -1 73 -1 210 -1 252 -1 65 -1 -2	1	1
111 -1 7 -1 121 -1 64 -1 -2	1	1
75 -1 114 -1 149 -1 150 -1 180 -1 72 -1 245 -1 -2	1	1
9 -1 66 -1 20 -1 62 -1 35 -1 74 -1 149 -1 218 -1 245 -1 -2	1	1
18 -1 52 -1 28 -1 58 -1 35 -1 -2	1	1
110 -1 117 -1 58 -1 24 -1 149 -1 -2	1	1
8 -1 20 -1 80 -1 135 -1 150 -1 39 -1 218 -1 -2	1	1
6 -1 17 -1 18 -1 76 -1 46 -1 36 -1 143 -1 250 -1 -2	1	1
72 -1 39 -1 44 -1 74 -1 4 -1 110 -1 46 -1 51 -1 87 -1 -2	1	1
30 -1 40 -1 42 -1 50 -1 28 -1 29 -1 25 -1 79 -1 143 -1 149 -1 180 -1 253 -1 24 -1 -2	1	1
36 -1 63 -1 34 -1 38 -1 245 -1 48 -1 -2	1	1
5 -1 26 -1 121 -1 8 -1 110 -1 132 -1 113 -1 256 -1 75 -1 259 -1 -2	1	1
105 -1 30 -1 61 -1 38 -1 49 -1 84 -1 89 -1 -2	1	1
46 -1 78 -1 26 -1 253 -1 -2	7	1
20 -1 49 -1 60 -1 -2	13	1
13 -1 18 -1 54 -1 132 -1 -2	18	1
105 -1 75 -1 61 -1 77 -1 146 -1 109 -1 49 -1 250 -1 -2	1	1
13 -1 5 -1 29 -1 109 -1 112 -1 132 -1 15 -1 262 -1 -2	1	1
64 -1 179 -1 91 -1 -2	1	1
44 -1 55 -1 246 -1 -2	26	1
9 -1 3 -1 60 -1 70 -1 43 -1 34 -1 117 -1 64 -1 85 -1 -2	1	1
14 -1 4 -1 10 -1 143 -1 -2	7	1
81 -1 69 -1 110 -1 118 -1 141 -1 57 -1 245 -1 66 -1 -2	1	1
1 -1 15 -1 3 -1 79 -1 117 -1 185 -1 -2	1	1
64 -1 27 -1 6 -1 211 -1 -2	1	1
64 -1 72 -1 2 -1 133 -1 253 -1 -2	1	1
8 -1 21 -1 13 -1 23 -1 29 -1 55 -1 -2	1	1
15 -1 26 -1 74 -1 110 -1 246 -1 -2	4	1
22 -1 74 -1 133 -1 -2	31	1
83 -1 62 -1 18 -1 22 -1 124 -1 3 -1 -2	1	1
8 -1 66 -1 144 -1 248 -1 47 -1 -2	1	1
3 -1 83 -1 117 -1 118 -1 132 -1 77 -1 79 -1 61 -1 -2	1	1
117 -1 28 -1 -2	84	1
61 -1 27 -1 90 -1 118 -1 250 -1 -2	2	1
24 -1 48 -1 15 -1 247 -1 28 -1 -2	1	1
26 -1 137 -1 245 -1 253 -1 30 -1 -2	3	1
1 -1 26 -1 34 -1 209 -1 -2	15	1
10 -1 19 -1 78 -1 74 -1 20 -1 246 -1 -2	1	1
38 -1 40 -1 -2	69	1
12 -1 1 -1 61 -1 69 -1 247 -1 47 -1 256 -1 -2	1	1
74 -1 12 -1 1 -1 175 -1 -2	2	1
9 -1 39 -1 173 -1 -2	11	1
32 -1 -2	371	1
2 -1 9 -1 44 -1 47 -1 103 -1 11 -1 28 -1 68 -1 120 -1 117 -1 108 -1 90 -1 245 -1 91 -1 -2	1	1
12 -1 75 -1 77 -1 180 -1 -2	1	1
8 -1 93 -1 63 -1 101 -1 256 -1 -2	1	1
1 -1 58 -1 17 -1 246 -1 30 -1 -2	1	1
39 -1 26 -1 117 -1 133 -1 5 -1 -2	2	1
13 -1 19 -1 8 -1 117 -1 39 -1 246 -1 7 -1 -2	1	1
4 -1 122 -1 74 -1 80 -1 58 -1 70 -1 149 -1 195 -1 250 -1 283 -1 -2	1	1
30 -1 6 -1 50 -1 11 -1 59 -1 34 -1 261 -1 -2	1	1
71 -1 22 -1 245 -1 -2	23	1
9 -1 26 -1 28 -1 74 -1 3 -1 65 -1 286 -1 -2	1	1
6 -1 34 -1 79 -1 246 -1 -2	6	1
4 -1 39 -1 17 -1 29 -1 149 -1 -2	2	1
44 -1 42 -1 46 -1 110 -1 117 -1 143 -1 85 -1 150 -1 57 -1 -2	1	1
143 -1 144 -1 -2	408	1
105 -1 64 -1 120 -1 48 -1 11 -1 -2	1	1
9 -1 31 -1 54 -1 24 -1 25 -1 78 -1 68 -1 232 -1 -2	1	1
5 -1 70 -1 28 -1 31 -1 69 -1 67 -1 49 -1 253 -1 77 -1 -2	1	1
109 -1 67 -1 98 -1 107 -1 54 -1 119 -1 28 -1 132 -1 29 -1 260 -1 -2	1	1
4 -1 72 -1 91 -1 62 -1 22 -1 12 -1 86 -1 -2	1	1
7 -1 11 -1 17 -1 144 -1 38 -1 -2	2	1
24 -1 100 -1 60 -1 117 -1 135 -1 77 -1 144 -1 61 -1 -2	1	1
134 -1 176 -1 14 -1 115 -1 28 -1 83 -1 78 -1 150 -1 29 -1 -2	1	1
14 -1 6 -1 9 -1 94 -1 68 -1 253 -1 -2	1	1
4 -1 1 -1 66 -1 82 -1 113 -1 114 -1 67 -1 -2	1	1
42 -1 17 -1 37 -1 -2	24	1
100 -1 93 -1 79 -1 12 -1 113 -1 63 -1 117 -1 56 -1 25 -1 -2	1	1
25 -1 82 -1 27 -1 74 -1 21 -1 37 -1 180 -1 195 -1 -2	1	1
190 -1 -2	75	1
14 -1 15 -1 51 -1 56 -1 72 -1 41 -1 141 -1 253 -1 75 -1 -2	1	1
8 -1 37 -1 9 -1 24 -1 139 -1 180 -1 209 -1 -2	1	1
63 -1 89 -1 78 -1 32 -1 4 -1 173 -1 250 -1 68 -1 -2	1	1
80 -1 20 -1 30 -1 35 -1 79 -1 133 -1 151 -1 24 -1 -2	1	1
29 -1 28 -1 79 -1 4 -1 253 -1 -2	3	1
21 -1 78 -1 27 -1 245 -1 99 -1 -2	2	1
43 -1 117 -1 42 -1 143 -1 209 -1 -2	3	1
17 -1 43 -1 1 -1 27 -1 41 -1 24 -1 -2	1	1
60 -1 17 -1 26 -1 79 -1 14 -1 62 -1 68 -1 253 -1 -2	1	1
1 -1 18 -1 119 -1 32 -1 39 -1 54 -1 -2	1	1
24 -1 110 -1 36 -1 69 -1 248 -1 25 -1 -2	1	1
35 -1 86 -1 32 -1 117 -1 143 -1 31 -1 256 -1 257 -1 -2	1	1
112 -1 85 -1 143 -1 165 -1 86 -1 42 -1 255 -1 -2	1	1
53 -1 19 -1 12 -1 25 -1 37 -1 29 -1 5 -1 9 -1 -2	1	1
9 -1 17 -1 36 -1 117 -1 149 -1 150 -1 39 -1 -2	9	1
24 -1 75 -1 26 -1 36 -1 143 -1 39 -1 245 -1 -2	1	1
8 -1 42 -1 11 -1 2 -1 107 -1 136 -1 25 -1 246 -1 56 -1 -2	1	1
31 -1 27 -1 79 -1 50 -1 73 -1 143 -1 4 -1 99 -1 261 -1 -2	1	1
30 -1 41 -1 83 -1 134 -1 247 -1 -2	1	1
65 -1 7 -1 35 -1 113 -1 38 -1 45 -1 -2	1	1
5 -1 43 -1 47 -1 -2	23	1
13 -1 109 -1 114 -1 16 -1 28 -1 198 -1 49 -1 -2	1	1
1 -1 30 -1 7 -1 12 -1 66 -1 173 -1 -2	1	1
39 -1 36 -1 144 -1 -2	48	1
186 -1 45 -1 124 -1 82 -1 26 -1 36 -1 76 -1 106 -1 163 -1 60 -1 175 -1 -2	1	1
20 -1 73 -1 27 -1 35 -1 78 -1 49 -1 246 -1 83 -1 253 -1 -2	1	1
47 -1 51 -1 110 -1 121 -1 22 -1 -2	1	1
43 -1 144 -1 -2	131	1
32 -1 7 -1 9 -1 10 -1 34 -1 4 -1 74 -1 48 -1 12 -1 113 -1 58 -1 -2	1	1
69 -1 74 -1 15 -1 33 -1 -2	2	1
68 -1 27 -1 33 -1 66 -1 120 -1 173 -1 -2	1	1
43 -1 144 -1 150 -1 -2	47	1
85 -1 26 -1 54 -1 55 -1 60 -1 79 -1 124 -1 45 -1 253 -1 66 -1 -2	1	1
43 -1 27 -1 113 -1 144 -1 147 -1 -2	1	1
